timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
2376.00;28.96;20353.03;0.00;176.37;3.56;149.42;HBEFA3/HDV;0.00;6402.45;truck62;947169050_0;74.48;68.02;!truck62!var#1;8.47;truck_truck;0.00;16.363301;48.208272
2376.00;0.00;0.00;0.00;0.00;0.00;155.95;HBEFA3/HDV;0.00;0.00;truck63;31130247#0_0;70.31;13.23;!truck63!var#1;7.92;truck_truck;0.00;16.367136;48.207257
2376.00;20.27;12489.49;0.00;115.62;2.62;220.94;HBEFA3/HDV;0.00;3928.71;truck66;190494839#7_0;71.96;3.17;!truck66!var#1;7.89;truck_truck;0.00;16.367294;48.211093
2376.00;117.29;2481.30;0.59;1.06;0.05;106.21;HBEFA3/PC_G_EU4;0.00;791.46;veh101;39314766#1_0;57.99;74.13;!veh101!var#1;2.69;veh_passenger;0.00;16.378362;48.208268
2376.00;0.00;0.00;0.00;0.00;0.00;126.66;HBEFA3/PC_G_EU4;0.00;0.00;veh120;:314817996_0_0;57.91;3.42;!veh120!var#1;7.23;veh_passenger;0.00;16.374499;48.209137
2376.00;99.08;4357.56;0.55;1.84;0.08;238.29;HBEFA3/PC_G_EU4;0.00;1389.88;veh121;4998720#1_0;64.49;1.01;!veh121!var#1;6.84;veh_passenger;0.00;16.363764;48.210487
2376.00;129.09;2749.78;0.65;1.20;0.06;67.04;HBEFA3/PC_G_EU4;0.00;877.10;veh124;4997564#1_0;59.66;6.43;!veh124!var#1;2.29;veh_passenger;0.00;16.367593;48.206877
2376.00;0.00;0.00;0.00;0.00;0.00;106.14;HBEFA3/PC_G_EU4;0.00;0.00;veh128;1324975135_0;59.64;91.43;!veh128!var#1;8.42;veh_passenger;0.00;16.366204;48.208187
2376.00;79.78;2344.84;0.42;0.93;0.03;116.52;HBEFA3/PC_G_EU4;0.00;747.93;veh129;30322208#0_0;58.93;2.38;!veh129!var#1;5.10;veh_passenger;0.00;16.369731;48.209201
2376.00;70.71;2132.12;0.37;0.82;0.03;30.77;HBEFA3/PC_G_EU4;0.00;680.08;veh130;9226260_0;58.57;5.13;!veh130!var#1;5.45;veh_passenger;0.00;16.367860;48.207683
2376.00;0.00;0.00;0.00;0.00;0.00;222.56;HBEFA3/PC_G_EU4;0.00;0.00;veh135;:33196468_1_0;50.84;5.11;!veh135!var#1;5.27;veh_passenger;0.00;16.363219;48.209697
2376.00;136.39;2450.60;0.68;1.08;0.05;212.25;HBEFA3/PC_G_EU4;0.00;781.68;veh90;1320671226_0;56.49;18.38;!veh90!var#1;1.45;veh_passenger;0.00;16.378686;48.209621
2376.00;112.29;3953.31;0.60;1.69;0.08;71.70;HBEFA3/PC_G_EU4;0.00;1260.95;veh93;:60143829_6_0;63.96;9.68;!veh93!var#1;5.14;veh_passenger;0.00;16.378548;48.208259
2377.00;26.65;13009.04;5.84;110.95;2.77;326.75;HBEFA3/Bus;0.00;4115.85;bus39;4997582#2_0;72.49;4.01;!bus39!var#1;4.99;bus_bus;0.00;16.367942;48.207525
2377.00;107.61;3602.25;0.49;0.83;0.16;216.46;HBEFA3/LDV_G_EU6;0.00;1149.08;motorcycle40;8072744_0;63.39;47.00;!motorcycle40!var#1;8.60;motorcycle_motorcycle;0.00;16.375676;48.204777
2377.00;15.74;8447.38;0.00;83.57;2.13;147.65;HBEFA3/HDV;0.00;2657.12;truck62;629192670_0;71.06;7.97;!truck62!var#1;8.29;truck_truck;0.00;16.363359;48.208208
2377.00;16.25;8865.59;0.00;87.45;2.19;155.95;HBEFA3/HDV;0.00;2788.69;truck63;31130247#0_0;70.82;21.00;!truck63!var#1;7.77;truck_truck;0.00;16.367176;48.207193
2377.00;0.00;0.00;0.00;0.00;0.00;220.93;HBEFA3/HDV;0.00;0.00;truck66;190494839#7_0;69.38;10.63;!truck66!var#1;7.46;truck_truck;0.00;16.367227;48.211043
2377.00;0.00;0.00;0.00;0.00;0.00;106.21;HBEFA3/PC_G_EU4;0.00;0.00;veh101;39314766#1_0;55.27;76.44;!veh101!var#1;2.31;veh_passenger;0.00;16.378391;48.208261
2377.00;84.14;4444.89;0.49;1.84;0.08;127.01;HBEFA3/PC_G_EU4;0.00;1417.72;veh120;:314817920_0_0;64.55;3.33;!veh120!var#1;8.32;veh_passenger;0.00;16.374587;48.209091
2377.00;0.00;0.00;0.00;0.00;0.00;234.03;HBEFA3/PC_G_EU4;0.00;0.00;veh121;:33196459_1_0;55.81;1.88;!veh121!var#1;5.95;veh_passenger;0.00;16.363698;48.210457
2377.00;0.00;0.00;0.00;0.00;0.00;67.04;HBEFA3/PC_G_EU4;0.00;0.00;veh124;4997564#1_0;55.18;8.37;!veh124!var#1;1.93;veh_passenger;0.00;16.367617;48.206884
2377.00;0.00;0.00;0.00;0.00;0.00;156.17;HBEFA3/PC_G_EU4;0.00;0.00;veh128;:33182888_2_0;55.08;4.11;!veh128!var#1;6.89;veh_passenger;0.00;16.366248;48.208135
2377.00;0.00;0.00;0.00;0.00;0.00;108.95;HBEFA3/PC_G_EU4;0.00;0.00;veh129;30322208#0_0;56.39;7.03;!veh129!var#1;4.65;veh_passenger;0.00;16.369789;48.209188
2377.00;105.31;4687.80;0.59;1.99;0.09;30.81;HBEFA3/PC_G_EU4;0.00;1495.21;veh130;9226260_0;65.24;12.02;!veh130!var#1;6.89;veh_passenger;0.00;16.367909;48.207735
2377.00;83.98;3034.55;0.45;1.24;0.05;166.05;HBEFA3/PC_G_EU4;0.00;967.91;veh135;4998700#0_0;61.21;1.85;!veh135!var#1;5.86;veh_passenger;0.00;16.363232;48.209647
2377.00;135.94;2466.22;0.68;1.09;0.05;212.25;HBEFA3/PC_G_EU4;0.00;786.66;veh90;1320671226_0;56.74;19.88;!veh90!var#1;1.50;veh_passenger;0.00;16.378675;48.209609
2377.00;0.00;0.00;0.00;0.00;0.00;11.76;HBEFA3/PC_G_EU4;0.00;0.00;veh93;:60143829_6_0;55.63;14.20;!veh93!var#1;4.53;veh_passenger;0.00;16.378559;48.208297
2378.00;33.55;19397.82;6.67;155.54;3.53;313.29;HBEFA3/Bus;0.00;6137.74;bus39;4997582#2_0;75.45;10.00;!bus39!var#1;5.98;bus_bus;0.00;16.367880;48.207560
2378.00;38.85;2100.05;0.18;0.54;0.05;216.46;HBEFA3/LDV_G_EU6;0.00;669.88;motorcycle40;8072744_0;61.03;55.66;!motorcycle40!var#1;8.67;motorcycle_motorcycle;0.00;16.375605;48.204715
2378.00;22.19;14260.16;0.00;128.79;2.82;129.33;HBEFA3/HDV;0.00;4485.73;truck62;629192670_0;72.72;16.43;!truck62!var#1;8.46;truck_truck;0.00;16.363446;48.208158
2378.00;24.47;16282.71;0.00;145.03;3.08;156.14;HBEFA3/HDV;0.00;5122.00;truck63;:3332897219_0_0;73.17;5.27;!truck63!var#1;8.08;truck_truck;0.00;16.367219;48.207126
2378.00;0.00;0.00;0.00;0.00;0.00;220.99;HBEFA3/HDV;0.00;0.00;truck66;190494839#8_0;61.87;0.27;!truck66!var#1;5.31;truck_truck;0.00;16.367179;48.211008
2378.00;119.65;2659.97;0.61;1.14;0.05;106.08;HBEFA3/PC_G_EU4;0.00;848.45;veh101;:60143829_6_0;59.11;0.10;!veh101!var#1;2.78;veh_passenger;0.00;16.378427;48.208254
2378.00;36.55;2147.66;0.21;0.75;0.02;125.52;HBEFA3/PC_G_EU4;0.00;685.03;veh120;1324975167#2_0;60.67;6.73;!veh120!var#1;8.34;veh_passenger;0.00;16.374677;48.209046
2378.00;67.37;2380.11;0.36;0.92;0.03;182.97;HBEFA3/PC_G_EU4;0.00;759.18;veh121;:33196459_1_0;59.65;7.99;!veh121!var#1;6.11;veh_passenger;0.00;16.363685;48.210405
2378.00;0.00;0.00;0.00;0.00;0.00;67.04;HBEFA3/PC_G_EU4;0.00;0.00;veh124;4997564#1_0;55.79;10.10;!veh124!var#1;1.74;veh_passenger;0.00;16.367638;48.206890
2378.00;0.00;0.00;0.00;0.00;0.00;189.64;HBEFA3/PC_G_EU4;0.00;0.00;veh128;:33182888_2_0;57.76;10.57;!veh128!var#1;6.46;veh_passenger;0.00;16.366235;48.208078
2378.00;0.00;0.00;0.00;0.00;0.00;98.01;HBEFA3/PC_G_EU4;0.00;0.00;veh129;30322208#0_0;56.73;11.38;!veh129!var#1;4.35;veh_passenger;0.00;16.369847;48.209182
2378.00;56.16;2391.81;0.31;0.90;0.03;31.62;HBEFA3/PC_G_EU4;0.00;762.90;veh130;9226260_0;60.25;19.07;!veh130!var#1;7.05;veh_passenger;0.00;16.367960;48.207789
2378.00;114.10;5509.06;0.65;2.36;0.11;157.89;HBEFA3/PC_G_EU4;0.00;1757.14;veh135;4998700#0_0;66.79;9.44;!veh135!var#1;7.59;veh_passenger;0.00;16.363269;48.209583
2378.00;130.97;2819.87;0.66;1.23;0.06;212.23;HBEFA3/PC_G_EU4;0.00;899.45;veh90;1320671226_0;60.18;22.14;!veh90!var#1;2.26;veh_passenger;0.00;16.378658;48.209592
2378.00;90.15;2780.60;0.47;1.14;0.05;348.36;HBEFA3/PC_G_EU4;0.00;886.92;veh93;26420450_0;60.23;2.17;!veh93!var#1;4.99;veh_passenger;0.00;16.378547;48.208341
2379.00;19.85;7494.36;5.11;70.77;2.06;308.84;HBEFA3/Bus;0.00;2370.89;bus39;:33182908_0_0;69.69;3.01;!bus39!var#1;5.87;bus_bus;0.00;16.367820;48.207593
2379.00;0.00;0.00;0.00;0.00;0.00;216.46;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle40;8072744_0;51.43;61.49;!motorcycle40!var#1;5.83;motorcycle_motorcycle;0.00;16.375557;48.204673
2379.00;0.00;0.00;0.00;0.00;0.00;112.19;HBEFA3/HDV;0.00;0.00;truck62;629192670_0;62.65;22.52;!truck62!var#1;6.09;truck_truck;0.00;16.363522;48.208139
2379.00;17.24;9772.64;0.00;94.28;2.29;156.82;HBEFA3/HDV;0.00;3074.03;truck63;118736578#1_0;71.22;1.22;!truck63!var#1;7.98;truck_truck;0.00;16.367259;48.207060
2379.00;30.21;21322.31;0.00;186.58;3.73;230.80;HBEFA3/HDV;0.00;6707.41;truck66;:60431543_0_0;75.06;4.23;!truck66!var#1;6.21;truck_truck;0.00;16.367113;48.210975
2379.00;124.45;4036.59;0.66;1.75;0.08;100.33;HBEFA3/PC_G_EU4;0.00;1287.51;veh101;:60143829_6_0;64.77;4.48;!veh101!var#1;4.38;veh_passenger;0.00;16.378485;48.208247
2379.00;0.00;0.00;0.00;0.00;0.00;125.52;HBEFA3/PC_G_EU4;0.00;0.00;veh120;1324975167#2_0;58.62;14.57;!veh120!var#1;7.84;veh_passenger;0.00;16.374762;48.209004
2379.00;0.00;0.00;0.00;0.00;0.00;156.11;HBEFA3/PC_G_EU4;0.00;0.00;veh121;4998709_0;56.65;2.62;!veh121!var#1;5.56;veh_passenger;0.00;16.363714;48.210359
2379.00;127.77;2868.78;0.65;1.25;0.06;67.04;HBEFA3/PC_G_EU4;0.00;915.05;veh124;4997564#1_0;60.43;12.63;!veh124!var#1;2.53;veh_passenger;0.00;16.367670;48.206898
2379.00;0.00;0.00;0.00;0.00;0.00;195.85;HBEFA3/PC_G_EU4;0.00;0.00;veh128;73313456_0;57.13;3.85;!veh128!var#1;5.96;veh_passenger;0.00;16.366212;48.208026
2379.00;87.38;2227.99;0.45;0.90;0.03;85.30;HBEFA3/PC_G_EU4;0.00;710.66;veh129;:3588577431_0_0;58.04;3.09;!veh129!var#1;4.37;veh_passenger;0.00;16.369905;48.209185
2379.00;66.51;3210.85;0.38;1.28;0.05;31.05;HBEFA3/PC_G_EU4;0.00;1024.13;veh130;9226260_0;62.11;26.68;!veh130!var#1;7.61;veh_passenger;0.00;16.368014;48.207847
2379.00;0.00;0.00;0.00;0.00;0.00;157.89;HBEFA3/PC_G_EU4;0.00;0.00;veh135;4998700#0_0;57.49;16.40;!veh135!var#1;6.95;veh_passenger;0.00;16.363303;48.209525
2379.00;0.00;0.00;0.00;0.00;0.00;212.22;HBEFA3/PC_G_EU4;0.00;0.00;veh90;1320671226_0;55.79;24.18;!veh90!var#1;2.03;veh_passenger;0.00;16.378643;48.209577
2379.00;123.73;5607.44;0.70;2.42;0.11;1.49;HBEFA3/PC_G_EU4;0.00;1788.52;veh93;26420450_0;67.38;9.10;!veh93!var#1;6.93;veh_passenger;0.00;16.378546;48.208403
2380.00;24.41;11548.70;5.64;99.44;2.55;335.04;HBEFA3/Bus;0.00;3653.92;bus39;9226260_0;71.63;0.10;!bus39!var#1;6.12;bus_bus;0.00;16.367824;48.207644
2380.00;0.00;0.00;0.00;0.00;0.00;175.43;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle40;:48210057_0_0;58.18;5.23;!motorcycle40!var#1;5.67;motorcycle_motorcycle;0.00;16.375538;48.204627
2380.00;38.36;28727.83;0.00;243.14;4.60;95.66;HBEFA3/HDV;0.00;9037.05;truck62;:3725966760_7_0;77.48;4.72;!truck62!var#1;7.32;truck_truck;0.00;16.363617;48.208131
2380.00;15.45;8145.83;0.00;81.81;2.10;156.82;HBEFA3/HDV;0.00;2562.27;truck63;118736578#1_0;70.63;9.01;!truck63!var#1;7.79;truck_truck;0.00;16.367299;48.206995
2380.00;18.28;10588.71;0.00;102.71;2.44;285.60;HBEFA3/HDV;0.00;3330.79;truck66;-27368746#1_0;70.53;1.37;!truck66!var#1;6.22;truck_truck;0.00;16.367038;48.210995
2380.00;98.44;3349.83;0.53;1.40;0.06;70.97;HBEFA3/PC_G_EU4;0.00;1068.47;veh101;:60143829_6_0;62.04;9.73;!veh101!var#1;5.25;veh_passenger;0.00;16.378548;48.208259
2380.00;42.22;2179.62;0.24;0.78;0.02;125.52;HBEFA3/PC_G_EU4;0.00;695.23;veh120;1324975167#2_0;60.40;22.45;!veh120!var#1;7.88;veh_passenger;0.00;16.374847;48.208962
2380.00;94.57;4037.86;0.52;1.69;0.07;153.35;HBEFA3/PC_G_EU4;0.00;1287.91;veh121;4998709_0;63.77;9.29;!veh121!var#1;6.67;veh_passenger;0.00;16.363752;48.210305
2380.00;0.00;0.00;0.00;0.00;0.00;67.04;HBEFA3/PC_G_EU4;0.00;0.00;veh124;4997564#1_0;51.41;14.00;!veh124!var#1;1.37;veh_passenger;0.00;16.367687;48.206903
2380.00;0.00;0.00;0.00;0.00;0.00;182.95;HBEFA3/PC_G_EU4;0.00;0.00;veh128;73313456_0;57.92;9.59;!veh128!var#1;5.73;veh_passenger;0.00;16.366206;48.207975
2380.00;87.90;2325.27;0.45;0.94;0.04;71.09;HBEFA3/PC_G_EU4;0.00;741.69;veh129;30322208#1_0;58.46;2.91;!veh129!var#1;4.47;veh_passenger;0.00;16.369962;48.209198
2380.00;0.00;0.00;0.00;0.00;0.00;31.05;HBEFA3/PC_G_EU4;0.00;0.00;veh130;9226260_0;57.40;33.63;!veh130!var#1;6.95;veh_passenger;0.00;16.368064;48.207900
2380.00;68.25;3259.28;0.38;1.30;0.05;157.89;HBEFA3/PC_G_EU4;0.00;1039.58;veh135;4998700#0_0;62.19;23.94;!veh135!var#1;7.55;veh_passenger;0.00;16.363339;48.209461
2380.00;126.19;2370.29;0.63;1.03;0.05;212.22;HBEFA3/PC_G_EU4;0.00;756.06;veh90;1320671226_0;56.50;26.16;!veh90!var#1;1.98;veh_passenger;0.00;16.378628;48.209562
2380.00;0.00;0.00;0.00;0.00;0.00;2.14;HBEFA3/PC_G_EU4;0.00;0.00;veh93;26420450_0;58.29;15.72;!veh93!var#1;6.62;veh_passenger;0.00;16.378551;48.208463
2381.00;31.03;17565.45;6.42;141.67;3.27;21.18;HBEFA3/Bus;0.00;5558.02;bus39;9226260_0;74.27;6.90;!bus39!var#1;6.80;bus_bus;0.00;16.367872;48.207696
2381.00;0.00;0.00;0.00;0.00;0.00;126.55;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle40;75529655#1_0;56.88;1.44;!motorcycle40!var#1;5.25;motorcycle_motorcycle;0.00;16.375586;48.204593
2381.00;179.19;1228.61;0.64;0.31;0.17;239.52;HBEFA3/LDV_G_EU6;0.00;391.94;motorcycle41;170511032#0_0;55.94;2.30;!motorcycle41!var#1;0.00;motorcycle_motorcycle;0.00;16.364077;48.211974
2381.00;30.34;21560.51;0.00;186.38;3.72;59.98;HBEFA3/HDV;0.00;6782.31;truck62;:3725966760_7_0;74.82;12.70;!truck62!var#1;7.98;truck_truck;0.00;16.363712;48.208164
2381.00;23.15;15092.84;0.00;135.80;2.93;160.56;HBEFA3/HDV;0.00;4747.68;truck63;27497426_0;72.79;3.36;!truck63!var#1;8.03;truck_truck;0.00;16.367334;48.206927
2381.00;29.50;20728.69;0.00;181.08;3.64;305.52;HBEFA3/HDV;0.00;6520.65;truck66;-27368746#1_0;74.59;8.32;!truck66!var#1;6.95;truck_truck;0.00;16.366963;48.211032
2381.00;0.00;0.00;0.00;0.00;0.00;12.06;HBEFA3/PC_G_EU4;0.00;0.00;veh101;:60143829_6_0;54.81;14.16;!veh101!var#1;4.43;veh_passenger;0.00;16.378560;48.208297
2381.00;55.62;3069.53;0.32;1.19;0.04;125.48;HBEFA3/PC_G_EU4;0.00;979.06;veh120;:7102337415_0_0;62.14;2.60;!veh120!var#1;8.34;veh_passenger;0.00;16.374937;48.208917
2381.00;54.27;2065.69;0.29;0.76;0.02;153.35;HBEFA3/PC_G_EU4;0.00;658.89;veh121;4998709_0;59.31;15.93;!veh121!var#1;6.64;veh_passenger;0.00;16.363791;48.210251
2381.00;133.92;2644.75;0.67;1.16;0.06;67.04;HBEFA3/PC_G_EU4;0.00;843.60;veh124;4997564#1_0;58.80;15.85;!veh124!var#1;1.85;veh_passenger;0.00;16.367710;48.206909
2381.00;0.00;0.00;0.00;0.00;0.00;170.51;HBEFA3/PC_G_EU4;0.00;0.00;veh128;73313456_0;55.90;14.66;!veh128!var#1;5.08;veh_passenger;0.00;16.366216;48.207930
2381.00;84.15;2040.49;0.43;0.81;0.03;59.51;HBEFA3/PC_G_EU4;0.00;650.86;veh129;30322208#1_0;57.33;7.23;!veh129!var#1;4.32;veh_passenger;0.00;16.370012;48.209217
2381.00;48.46;1891.25;0.26;0.67;0.02;31.05;HBEFA3/PC_G_EU4;0.00;603.25;veh130;9226260_0;59.10;40.46;!veh130!var#1;6.83;veh_passenger;0.00;16.368113;48.207952
2381.00;0.00;0.00;0.00;0.00;0.00;157.89;HBEFA3/PC_G_EU4;0.00;0.00;veh135;4998700#0_0;58.15;31.03;!veh135!var#1;7.09;veh_passenger;0.00;16.363373;48.209402
2381.00;0.00;0.00;0.00;0.00;0.00;212.22;HBEFA3/PC_G_EU4;0.00;0.00;veh90;1320671228_0;54.64;0.25;!veh90!var#1;1.54;veh_passenger;0.00;16.378617;48.209551
2381.00;67.50;2968.75;0.37;1.17;0.04;10.27;HBEFA3/PC_G_EU4;0.00;946.92;veh93;26420450_0;61.45;22.82;!veh93!var#1;7.09;veh_passenger;0.00;16.378569;48.208526
2382.00;37.67;23730.55;7.23;184.66;4.00;30.98;HBEFA3/Bus;0.00;7509.12;bus39;9226260_0;76.47;14.70;!bus39!var#1;7.80;bus_bus;0.00;16.367928;48.207756
2382.00;231.52;5936.98;1.02;1.28;0.34;123.72;HBEFA3/LDV_G_EU6;0.00;1893.87;motorcycle40;75529655#1_0;68.50;8.84;!motorcycle40!var#1;7.40;motorcycle_motorcycle;0.00;16.375668;48.204555
2382.00;326.71;6881.68;1.40;1.44;0.46;239.52;HBEFA3/LDV_G_EU6;0.00;2195.25;motorcycle41;170511032#0_0;77.66;6.83;!motorcycle41!var#1;4.53;motorcycle_motorcycle;0.00;16.364024;48.211954
2382.00;24.26;16114.34;0.00;143.49;3.05;52.77;HBEFA3/HDV;0.00;5069.03;truck62;4998702#0_0;73.18;7.53;!truck62!var#1;8.27;truck_truck;0.00;16.363802;48.208207
2382.00;0.00;0.00;0.00;0.00;0.00;164.46;HBEFA3/HDV;0.00;0.00;truck63;27497426_0;65.24;9.97;!truck63!var#1;6.61;truck_truck;0.00;16.367356;48.206869
2382.00;26.61;18167.12;0.00;160.50;3.32;300.12;HBEFA3/HDV;0.00;5714.82;truck66;-27368746#1_0;73.65;15.76;!truck66!var#1;7.44;truck_truck;0.00;16.366877;48.211066
2382.00;85.34;2117.42;0.44;0.85;0.03;349.49;HBEFA3/PC_G_EU4;0.00;675.40;veh101;26420450_0;57.63;1.48;!veh101!var#1;4.35;veh_passenger;0.00;16.378550;48.208335
2382.00;0.00;0.00;0.00;0.00;0.00;125.11;HBEFA3/PC_G_EU4;0.00;0.00;veh120;1324975171#1_0;58.99;5.50;!veh120!var#1;7.93;veh_passenger;0.00;16.375023;48.208875
2382.00;0.00;0.00;0.00;0.00;0.00;153.35;HBEFA3/PC_G_EU4;0.00;0.00;veh121;4998709_0;58.23;22.30;!veh121!var#1;6.37;veh_passenger;0.00;16.363828;48.210199
2382.00;0.00;0.00;0.00;0.00;0.00;67.04;HBEFA3/PC_G_EU4;0.00;0.00;veh124;4997564#1_0;54.52;17.25;!veh124!var#1;1.40;veh_passenger;0.00;16.367728;48.206914
2382.00;83.82;2833.45;0.45;1.15;0.05;157.38;HBEFA3/PC_G_EU4;0.00;903.77;veh128;:33182886_5_0;60.57;1.94;!veh128!var#1;5.55;veh_passenger;0.00;16.366242;48.207884
2382.00;89.06;2387.72;0.46;0.97;0.04;44.96;HBEFA3/PC_G_EU4;0.00;761.61;veh129;30322208#1_0;58.69;11.72;!veh129!var#1;4.48;veh_passenger;0.00;16.370056;48.209245
2382.00;89.08;4513.56;0.51;1.88;0.08;31.05;HBEFA3/PC_G_EU4;0.00;1439.63;veh130;9226260_0;64.68;48.45;!veh130!var#1;7.99;veh_passenger;0.00;16.368170;48.208013
2382.00;46.21;1852.49;0.25;0.65;0.01;157.89;HBEFA3/PC_G_EU4;0.00;590.89;veh135;4998700#0_0;59.12;37.98;!veh135!var#1;6.95;veh_passenger;0.00;16.363407;48.209343
2382.00;132.93;2515.76;0.66;1.10;0.05;212.10;HBEFA3/PC_G_EU4;0.00;802.46;veh90;1320671228_0;57.54;1.99;!veh90!var#1;1.75;veh_passenger;0.00;16.378604;48.209537
2382.00;71.88;3589.95;0.41;1.45;0.06;11.19;HBEFA3/PC_G_EU4;0.00;1145.04;veh93;26420450_0;62.90;30.64;!veh93!var#1;7.83;veh_passenger;0.00;16.378591;48.208594
2383.00;27.73;15282.71;6.12;124.07;2.93;31.43;HBEFA3/Bus;0.00;4835.88;bus39;9226260_0;73.45;22.86;!bus39!var#1;8.16;bus_bus;0.00;16.367987;48.207818
2383.00;144.24;4386.21;0.65;0.98;0.22;123.72;HBEFA3/LDV_G_EU6;0.00;1399.17;motorcycle40;75529655#1_0;64.77;17.36;!motorcycle40!var#1;8.52;motorcycle_motorcycle;0.00;16.375762;48.204511
2383.00;455.79;11353.10;2.05;2.34;0.71;239.52;HBEFA3/LDV_G_EU6;0.00;3621.60;motorcycle41;170511032#0_0;77.90;15.55;!motorcycle41!var#1;8.72;motorcycle_motorcycle;0.00;16.363922;48.211916
2383.00;16.31;8944.83;0.00;87.66;2.19;52.77;HBEFA3/HDV;0.00;2813.61;truck62;4998702#0_0;71.07;15.65;!truck62!var#1;8.12;truck_truck;0.00;16.363890;48.208250
2383.00;0.00;0.00;0.00;0.00;0.00;144.52;HBEFA3/HDV;0.00;0.00;truck63;:17322927_1_0;64.87;5.42;!truck63!var#1;5.46;truck_truck;0.00;16.367401;48.206834
2383.00;22.13;14147.79;0.00;128.86;2.83;300.12;HBEFA3/HDV;0.00;4450.39;truck66;-27368746#1_0;72.36;23.41;!truck66!var#1;7.64;truck_truck;0.00;16.366789;48.211102
2383.00;112.69;4424.25;0.62;1.89;0.09;357.91;HBEFA3/PC_G_EU4;0.00;1411.15;veh101;26420450_0;65.01;7.33;!veh101!var#1;5.85;veh_passenger;0.00;16.378545;48.208388
2383.00;0.00;0.00;0.00;0.00;0.00;125.11;HBEFA3/PC_G_EU4;0.00;0.00;veh120;1324975171#1_0;57.46;12.71;!veh120!var#1;7.21;veh_passenger;0.00;16.375101;48.208837
2383.00;60.01;2221.11;0.32;0.84;0.03;153.35;HBEFA3/PC_G_EU4;0.00;708.46;veh121;4998709_0;59.49;28.74;!veh121!var#1;6.44;veh_passenger;0.00;16.363866;48.210147
2383.00;133.42;2643.84;0.67;1.16;0.06;67.04;HBEFA3/PC_G_EU4;0.00;843.31;veh124;4997564#1_0;58.79;19.13;!veh124!var#1;1.88;veh_passenger;0.00;16.367751;48.206920
2383.00;68.90;2076.50;0.36;0.80;0.03;153.58;HBEFA3/PC_G_EU4;0.00;662.34;veh128;:33182886_5_0;58.46;7.45;!veh128!var#1;5.50;veh_passenger;0.00;16.366273;48.207839
2383.00;85.60;2249.22;0.44;0.90;0.03;44.96;HBEFA3/PC_G_EU4;0.00;717.44;veh129;30322208#1_0;58.24;16.24;!veh129!var#1;4.53;veh_passenger;0.00;16.370099;48.209273
2383.00;0.00;0.00;0.00;0.00;0.00;31.05;HBEFA3/PC_G_EU4;0.00;0.00;veh130;9226260_0;57.01;55.59;!veh130!var#1;7.14;veh_passenger;0.00;16.368221;48.208067
2383.00;0.00;0.00;0.00;0.00;0.00;157.89;HBEFA3/PC_G_EU4;0.00;0.00;veh135;4998700#0_0;56.37;44.15;!veh135!var#1;6.17;veh_passenger;0.00;16.363437;48.209292
2383.00;0.00;0.00;0.00;0.00;0.00;212.00;HBEFA3/PC_G_EU4;0.00;0.00;veh90;1320671228_0;54.25;3.24;!veh90!var#1;1.25;veh_passenger;0.00;16.378595;48.209528
2383.00;0.00;0.00;0.00;0.00;0.00;12.50;HBEFA3/PC_G_EU4;0.00;0.00;veh93;:1952484926_1_0;57.76;2.50;!veh93!var#1;7.21;veh_passenger;0.00;16.378613;48.208658
2384.00;18.44;7162.09;5.06;66.35;1.94;31.11;HBEFA3/Bus;0.00;2266.10;bus39;9226260_0;70.80;30.83;!bus39!var#1;7.97;bus_bus;0.00;16.368044;48.207878
2384.00;0.00;0.00;0.00;0.00;0.00;123.72;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle40;75529655#1_0;58.26;25.24;!motorcycle40!var#1;7.88;motorcycle_motorcycle;0.00;16.375849;48.204471
2384.00;0.00;0.00;0.00;0.00;0.00;239.52;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle41;170511032#0_0;53.53;22.12;!motorcycle41!var#1;6.57;motorcycle_motorcycle;0.00;16.363845;48.211887
2384.00;26.25;17920.63;0.00;157.33;3.26;52.79;HBEFA3/HDV;0.00;5637.25;truck62;:12106335818_6_0;73.78;2.30;!truck62!var#1;8.50;truck_truck;0.00;16.363983;48.208296
2384.00;0.00;0.00;0.00;0.00;0.00;110.90;HBEFA3/HDV;0.00;0.00;truck63;:17322927_1_0;57.36;8.44;!truck63!var#1;3.02;truck_truck;0.00;16.367440;48.206837
2384.00;23.47;15375.62;0.00;138.14;2.97;300.10;HBEFA3/HDV;0.00;4836.64;truck66;:245485015_0_0;72.84;2.29;!truck66!var#1;7.91;truck_truck;0.00;16.366698;48.211139
2384.00;98.52;4504.05;0.55;1.90;0.08;1.49;HBEFA3/PC_G_EU4;0.00;1436.60;veh101;26420450_0;64.76;14.48;!veh101!var#1;7.14;veh_passenger;0.00;16.378550;48.208452
2384.00;49.21;2171.01;0.27;0.79;0.02;124.73;HBEFA3/PC_G_EU4;0.00;692.48;veh120;:60211849_1_0;59.95;3.55;!veh120!var#1;7.25;veh_passenger;0.00;16.375181;48.208799
