timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
81.00;299.40;veh4;15243469_0;47.55;0.00;7.48;veh_passenger;16.368439;48.211186
82.00;42.75;bus0;30323046#3_0;4.59;0.00;4.96;bus_bus;16.374886;48.210674
82.00;302.11;bus1;768586799_0;109.25;0.00;7.84;bus_bus;16.377229;48.207580
82.00;45.60;motorcycle0;30322208#2_0;0.79;0.00;4.73;motorcycle_motorcycle;16.370221;48.209351
82.00;322.68;motorcycle1;4998726_0;8.44;0.00;6.48;motorcycle_motorcycle;16.369866;48.210211
82.00;54.17;veh2;:3666488128_0_0;2.09;0.00;5.15;veh_passenger;16.375238;48.210860
82.00;298.27;veh4;15243469_0;54.02;0.00;6.48;veh_passenger;16.368363;48.211215
83.00;42.61;bus0;30323046#3_0;9.69;0.00;5.10;bus_bus;16.374934;48.210707
83.00;302.15;bus1;:48753629_1_0;5.17;0.00;8.19;bus_bus;16.377137;48.207621
83.00;45.89;motorcycle0;30322208#2_0;4.15;0.00;3.36;motorcycle_motorcycle;16.370254;48.209371
83.00;318.20;motorcycle1;4998726_0;14.48;0.00;6.05;motorcycle_motorcycle;16.369813;48.210253
83.00;54.40;veh2;30323046#5_0;1.68;0.00;4.61;veh_passenger;16.375289;48.210884
83.00;317.23;veh4;:151007948_0_0;4.70;0.00;5.81;veh_passenger;16.368310;48.211251
84.00;42.89;bus0;:3597549490_0_0;2.12;0.00;5.23;bus_bus;16.374983;48.210741
84.00;302.00;bus1;1214297263_0;2.38;0.00;8.23;bus_bus;16.377044;48.207661
84.00;45.89;motorcycle0;30322208#2_0;7.33;0.00;3.17;motorcycle_motorcycle;16.370285;48.209391
84.00;318.20;motorcycle1;4998726_0;21.70;0.00;7.22;motorcycle_motorcycle;16.369750;48.210302
84.00;54.56;veh2;30323046#5_0;6.49;0.00;4.81;veh_passenger;16.375342;48.210908
84.00;9.35;veh4;868062641#0_0;2.22;0.00;5.47;veh_passenger;16.368321;48.211299
85.00;47.63;bus0;30323046#4_0;2.74;0.00;5.31;bus_bus;16.375041;48.210768
85.00;300.38;bus1;1214297263_0;10.42;0.00;8.04;bus_bus;16.376951;48.207698
85.00;45.89;motorcycle0;30322208#2_0;11.54;0.00;4.21;motorcycle_motorcycle;16.370327;48.209417
85.00;318.20;motorcycle1;4998726_0;29.32;0.00;7.63;motorcycle_motorcycle;16.369683;48.210354
85.00;54.56;veh2;30323046#5_0;11.48;0.00;4.99;veh_passenger;16.375398;48.210933
85.00;28.18;veh4;868062641#0_0;9.43;0.00;7.22;veh_passenger;16.368364;48.211357
86.00;52.76;bus0;30323046#4_0;8.13;0.00;5.40;bus_bus;16.375101;48.210796
86.00;299.81;bus1;1214297263_0;18.43;0.00;8.01;bus_bus;16.376858;48.207735
86.00;45.89;motorcycle0;30322208#2_0;16.65;0.00;5.12;motorcycle_motorcycle;16.370377;48.209448
86.00;318.20;motorcycle1;4998726_0;35.03;0.00;5.71;motorcycle_motorcycle;16.369633;48.210393
86.00;66.99;veh2;:32665504_0_0;4.39;0.00;4.74;veh_passenger;16.375456;48.210949
86.00;18.26;veh4;868062641#0_0;15.84;0.00;6.41;veh_passenger;16.368395;48.211410
87.00;54.07;bus0;30323046#4_0;13.48;0.00;5.35;bus_bus;16.375160;48.210824
87.00;299.81;bus1;1214297263_0;26.70;0.00;8.27;bus_bus;16.376763;48.207773
87.00;20.59;motorcycle0;30322208#2_0;21.82;0.00;5.16;motorcycle_motorcycle;16.370411;48.209488
87.00;317.20;motorcycle1;4998726_0;42.26;0.00;7.23;motorcycle_motorcycle;16.369569;48.210442
87.00;108.06;veh2;745742182#0_0;2.58;0.00;5.95;veh_passenger;16.375532;48.210934
87.00;44.38;veh4;:11144375791_0_0;0.65;0.00;4.73;veh_passenger;16.368436;48.211435
88.00;54.08;bus0;:3666488128_0_0;0.33;0.00;5.31;bus_bus;16.375218;48.210851
88.00;299.81;bus1;1214297263_0;34.54;0.00;7.84;bus_bus;16.376672;48.207809
88.00;359.85;motorcycle0;:33196571_0_0;1.03;0.00;4.94;motorcycle_motorcycle;16.370415;48.209532
88.00;317.09;motorcycle1;4998726_0;48.05;0.00;5.78;motorcycle_motorcycle;16.369517;48.210480
88.00;117.38;veh2;745742182#0_0;10.12;0.00;7.53;veh_passenger;16.375622;48.210902
88.00;16.16;veh4;190494839#2_0;1.44;0.00;6.54;veh_passenger;16.368464;48.211450
89.00;54.19;bus0;30323046#5_0;0.40;0.00;5.11;bus_bus;16.375275;48.210877
89.00;299.81;bus1;1214297263_0;42.70;0.00;8.16;bus_bus;16.376578;48.207847
89.00;343.94;motorcycle0;:33196571_0_0;4.83;0.00;3.79;motorcycle_motorcycle;16.370408;48.209565
89.00;317.09;motorcycle1;4998726_0;53.61;0.00;5.57;motorcycle_motorcycle;16.369467;48.210518
89.00;117.38;veh2;745742182#0_0;17.89;0.00;7.77;veh_passenger;16.375714;48.210869
89.00;311.07;veh4;190494839#2_0;8.33;0.00;6.90;veh_passenger;16.368395;48.211492
90.00;54.41;bus0;30323046#5_0;5.64;0.00;5.23;bus_bus;16.375333;48.210904
90.00;299.81;bus1;1214297263_0;50.58;0.00;7.88;bus_bus;16.376487;48.207883
90.00;316.12;motorcycle0;30322208#3_0;1.95;0.00;5.76;motorcycle_motorcycle;16.370359;48.209605
90.00;317.09;motorcycle1;4998726_0;61.14;0.00;7.52;motorcycle_motorcycle;16.369399;48.210568
90.00;117.38;veh2;:3553254129_0_0;0.28;0.00;7.80;veh_passenger;16.375806;48.210835
90.00;311.07;veh4;190494839#2_0;15.29;0.00;6.96;veh_passenger;16.368325;48.211534
91.00;54.54;bus0;30323046#5_0;11.00;0.00;5.37;bus_bus;16.375393;48.210931
91.00;305.13;bus1;1214297263_0;58.76;0.00;8.19;bus_bus;16.376401;48.207929
91.00;315.88;motorcycle0;30322208#3_0;5.12;0.00;3.17;motorcycle_motorcycle;16.370330;48.209626
91.00;317.09;motorcycle1;4998726_0;66.64;0.00;5.51;motorcycle_motorcycle;16.369349;48.210605
91.00;106.97;veh2;745742182#1_0;2.90;0.00;7.32;veh_passenger;16.375898;48.210812
91.00;309.10;veh4;190494839#3_0;2.38;0.00;6.93;veh_passenger;16.368254;48.211574
92.00;60.47;bus0;:32665504_0_0;4.66;0.00;5.49;bus_bus;16.375460;48.210949
92.00;308.67;bus1;:48753625_0_0;1.67;0.00;8.24;bus_bus;16.376316;48.207977
92.00;315.88;motorcycle0;30322208#3_0;9.75;0.00;4.63;motorcycle_motorcycle;16.370287;48.209656
92.00;331.20;motorcycle1;:33196481_0_0;4.40;0.00;7.74;motorcycle_motorcycle;16.369290;48.210661
92.00;105.18;veh2;:283103898_3_0;4.88;0.00;8.30;veh_passenger;16.376005;48.210790
92.00;307.97;veh4;:5435126657_0_0;2.28;0.00;6.95;veh_passenger;16.368182;48.211614
93.00;87.28;bus0;745742182#0_0;3.04;0.00;6.14;bus_bus;16.375538;48.210932
93.00;303.64;bus1;8043885#0_0;0.17;0.00;8.31;bus_bus;16.376221;48.208017
93.00;315.88;motorcycle0;30322208#3_0;13.47;0.00;3.72;motorcycle_motorcycle;16.370253;48.209681
93.00;350.90;motorcycle1;:33196481_0_0;11.02;0.00;6.62;motorcycle_motorcycle;16.369271;48.210719
93.00;101.55;veh2;:283103898_3_0;12.69;0.00;7.81;veh_passenger;16.376107;48.210774
93.00;303.44;veh4;:60431544_0_0;1.97;0.00;6.51;veh_passenger;16.368111;48.211648
94.00;114.88;bus0;745742182#0_0;10.31;0.00;7.27;bus_bus;16.375624;48.210901
94.00;296.49;bus1;8043885#0_0;8.42;0.00;8.25;bus_bus;16.376123;48.208050
94.00;316.75;motorcycle0;:33196566_0_0;1.83;0.00;4.87;motorcycle_motorcycle;16.370208;48.209713
94.00;355.27;motorcycle1;868062640_0;0.36;0.00;5.37;motorcycle_motorcycle;16.369265;48.210768
94.00;100.02;veh2;4952869#0_0;6.50;0.00;7.67;veh_passenger;16.376208;48.210761
94.00;271.50;veh4;:60431544_0_0;8.25;0.00;6.28;veh_passenger;16.368031;48.211655
95.00;117.38;bus0;745742182#0_0;18.35;0.00;8.04;bus_bus;16.375719;48.210867
95.00;296.13;bus1;8043885#0_0;16.49;0.00;8.07;bus_bus;16.376026;48.208084
95.00;327.68;motorcycle0;:1086399425_0_0;0.34;0.00;3.03;motorcycle_motorcycle;16.370186;48.209736
95.00;348.68;motorcycle1;868062640_0;5.86;0.00;5.50;motorcycle_motorcycle;16.369257;48.210817
95.00;100.02;veh2;4952869#0_0;13.87;0.00;7.37;veh_passenger;16.376306;48.210748
95.00;224.00;veh4;190494839#5_0;1.49;0.00;7.12;veh_passenger;16.367957;48.211616
96.00;117.38;bus0;:3553254129_0_0;0.79;0.00;7.84;bus_bus;16.375812;48.210833
96.00;295.24;bus1;:48210254_0_0;7.14;0.00;8.25;bus_bus;16.375926;48.208116
96.00;328.56;motorcycle0;:1086399425_0_0;4.21;0.00;3.87;motorcycle_motorcycle;16.370160;48.209766
96.00;342.37;motorcycle1;868062640_0;11.19;0.00;5.33;motorcycle_motorcycle;16.369239;48.210863
96.00;100.02;veh2;4952869#0_0;21.70;0.00;7.83;veh_passenger;16.376409;48.210735
96.00;218.38;veh4;190494839#5_0;8.43;0.00;6.94;veh_passenger;16.367898;48.211568
97.00;111.34;bus0;745742182#1_0;4.41;0.00;8.33;bus_bus;16.375917;48.210808
97.00;291.88;bus1;8043885#1_0;3.57;0.00;7.79;bus_bus;16.375829;48.208142
97.00;328.56;motorcycle0;:1086399425_0_0;9.32;0.00;5.11;motorcycle_motorcycle;16.370125;48.209806
97.00;334.29;motorcycle1;868062640_0;17.58;0.00;6.39;motorcycle_motorcycle;16.369206;48.210916
97.00;100.02;veh2;4952869#0_0;28.92;0.00;7.22;veh_passenger;16.376505;48.210722
97.00;218.38;veh4;190494839#5_0;15.07;0.00;6.64;veh_passenger;16.367841;48.211522
98.00;105.57;bus0;:283103898_3_0;6.41;0.00;8.32;bus_bus;16.376025;48.210787
98.00;290.53;bus1;8043885#1_0;11.32;0.00;7.75;bus_bus;16.375732;48.208168
98.00;328.55;motorcycle0;9226410_0;2.32;0.00;3.10;motorcycle_motorcycle;16.370104;48.209830
98.00;333.28;motorcycle1;868062640_0;23.85;0.00;6.27;motorcycle_motorcycle;16.369170;48.210967
98.00;100.02;veh2;4952869#0_0;36.15;0.00;7.23;veh_passenger;16.376600;48.210710
98.00;218.38;veh4;190494839#5_0;21.96;0.00;6.89;veh_passenger;16.367782;48.211474
99.00;102.36;bus0;4952869#0_0;0.86;0.00;8.31;bus_bus;16.376134;48.210771
99.00;290.51;bus1;8043885#1_0;19.08;0.00;7.76;bus_bus;16.375635;48.208193
99.00;328.55;motorcycle0;9226410_0;6.51;0.00;4.19;motorcycle_motorcycle;16.370075;48.209862
99.00;303.08;motorcycle1;:151007959_0_0;2.11;0.00;6.95;motorcycle_motorcycle;16.369101;48.211008
99.00;100.02;veh2;4952869#0_0;43.84;0.00;7.68;veh_passenger;16.376702;48.210697
99.00;218.38;veh4;190494839#5_0;28.83;0.00;6.87;veh_passenger;16.367723;48.211426
100.00;100.19;bus0;4952869#0_0;8.82;0.00;7.96;bus_bus;16.376239;48.210757
100.00;290.51;bus1;8043885#1_0;26.95;0.00;7.87;bus_bus;16.375536;48.208219
100.00;328.55;motorcycle0;9226410_0;9.73;0.00;3.22;motorcycle_motorcycle;16.370053;48.209887
100.00;278.15;motorcycle1;:151007959_0_0;7.46;0.00;5.35;motorcycle_motorcycle;16.369030;48.211013
100.00;100.02;veh2;4952869#0_0;51.47;0.00;7.63;veh_passenger;16.376802;48.210683
100.00;218.38;veh4;190494839#5_0;35.44;0.00;6.60;veh_passenger;16.367667;48.211380
101.00;100.02;bus0;4952869#0_0;16.92;0.00;8.09;bus_bus;16.376346;48.210743
101.00;288.66;bus1;8043885#1_0;35.01;0.00;8.06;bus_bus;16.375434;48.208243
101.00;328.55;motorcycle0;9226410_0;12.78;0.00;3.05;motorcycle_motorcycle;16.370033;48.209911
101.00;289.17;motorcycle1;15243469_0;4.42;0.00;4.97;motorcycle_motorcycle;16.368967;48.211028
101.00;218.38;veh4;190494839#5_0;42.40;0.00;6.96;veh_passenger;16.367608;48.211332
102.00;100.02;bus0;4952869#0_0;24.82;0.00;7.91;bus_bus;16.376450;48.210729
102.00;286.96;bus1;8043885#1_0;43.04;0.00;8.02;bus_bus;16.375331;48.208265
102.00;328.55;motorcycle0;9226410_0;18.03;0.00;5.25;motorcycle_motorcycle;16.369997;48.209951
102.00;289.17;motorcycle1;15243469_0;9.66;0.00;5.25;motorcycle_motorcycle;16.368900;48.211044
102.00;219.05;veh4;:1838182003_0_0;6.67;0.00;7.33;veh_passenger;16.367544;48.211281
103.00;100.02;bus0;4952869#0_0;32.99;0.00;8.17;bus_bus;16.376558;48.210715
103.00;286.96;bus1;8043885#1_0;50.94;0.00;7.90;bus_bus;16.375230;48.208287
103.00;328.55;motorcycle0;9226410_0;22.33;0.00;4.30;motorcycle_motorcycle;16.369968;48.209985
103.00;289.17;motorcycle1;15243469_0;16.55;0.00;6.88;motorcycle_motorcycle;16.368813;48.211066
103.00;220.09;veh4;190494839#6_0;2.73;0.00;7.10;veh_passenger;16.367482;48.211233
104.00;100.02;bus0;4952869#0_0;41.12;0.00;8.13;bus_bus;16.376666;48.210701
104.00;286.96;bus1;8043885#1_0;59.12;0.00;8.18;bus_bus;16.375125;48.208310
104.00;328.55;motorcycle0;9226410_0;27.31;0.00;4.97;motorcycle_motorcycle;16.369934;48.210023
104.00;289.17;motorcycle1;15243469_0;24.15;0.00;7.61;motorcycle_motorcycle;16.368717;48.211089
104.00;220.95;veh4;190494839#6_0;9.42;0.00;6.69;veh_passenger;16.367422;48.211188
105.00;100.02;bus0;4952869#0_0;49.43;0.00;8.30;bus_bus;16.376775;48.210687
105.00;292.04;bus1;8043885#1_0;67.10;0.00;7.98;bus_bus;16.375028;48.208341
105.00;355.87;motorcycle0;:cluster_33182892_33196509_3_0;0.81;0.00;5.09;motorcycle_motorcycle;16.369912;48.210065
105.00;289.17;motorcycle1;15243469_0;30.11;0.00;5.96;motorcycle_motorcycle;16.368642;48.211108
105.00;220.95;veh4;190494839#6_0;15.98;0.00;6.57;veh_passenger;16.367362;48.211144
105.00;216.59;veh6;-4952863_0;5.10;0.00;7.14;veh_passenger;16.373609;48.211417
106.00;100.02;bus0;4952869#0_0;57.38;0.00;7.95;bus_bus;16.376880;48.210673
106.00;295.71;bus1;8043885#1_0;74.99;0.00;7.89;bus_bus;16.374933;48.208372
106.00;358.45;motorcycle0;:cluster_33182892_33196509_3_0;5.66;0.00;4.85;motorcycle_motorcycle;16.369913;48.210109
106.00;299.42;motorcycle1;15243469_0;35.56;0.00;5.44;motorcycle_motorcycle;16.368578;48.211132
106.00;220.94;veh4;190494839#7_0;2.73;0.00;7.19;veh_passenger;16.367298;48.211096
106.00;216.59;veh6;-4952863_0;11.91;0.00;6.81;veh_passenger;16.373553;48.211369
107.00;100.03;bus0;4952869#1_0;3.05;0.00;8.27;bus_bus;16.376990;48.210659
107.00;296.37;bus1;:48220138_1_0;5.04;0.00;7.78;bus_bus;16.374841;48.208405
107.00;350.24;motorcycle0;4998726_0;2.26;0.00;6.08;motorcycle_motorcycle;16.369903;48.210163
107.00;299.42;motorcycle1;15243469_0;40.74;0.00;5.19;motorcycle_motorcycle;16.368518;48.211155
107.00;220.93;veh4;190494839#7_0;10.43;0.00;7.70;veh_passenger;16.367228;48.211045
107.00;216.59;veh6;-4952863_0;17.77;0.00;5.86;veh_passenger;16.373504;48.211327
108.00;99.05;bus0;:308239178_0_0;3.32;0.00;7.95;bus_bus;16.377095;48.210647
108.00;297.55;bus1;:48210154_0_0;0.38;0.00;8.09;bus_bus;16.374745;48.208440
108.00;322.68;motorcycle0;4998726_0;8.33;0.00;6.07;motorcycle_motorcycle;16.369867;48.210211
108.00;299.39;motorcycle1;15243469_0;48.37;0.00;7.63;motorcycle_motorcycle;16.368430;48.211190
108.00;221.01;veh4;:5435126658_0_0;2.68;0.00;4.92;veh_passenger;16.367184;48.211012
108.00;216.27;veh6;-4952863_0;24.09;0.00;6.32;veh_passenger;16.373453;48.211282
109.00;102.94;bus0;4952869#2_0;6.14;0.00;8.04;bus_bus;16.377199;48.210628
109.00;295.23;bus1;116758242_0;3.29;0.00;8.11;bus_bus;16.374646;48.208471
109.00;318.20;motorcycle0;4998726_0;15.70;0.00;7.37;motorcycle_motorcycle;16.369802;48.210261
109.00;298.22;motorcycle1;15243469_0;53.15;0.00;4.78;motorcycle_motorcycle;16.368374;48.211211
109.00;228.51;veh4;:60431543_0_0;3.13;0.00;5.69;veh_passenger;16.367127;48.210978
109.00;216.27;veh6;-4952863_0;29.99;0.00;5.89;veh_passenger;16.373405;48.211240
110.00;113.88;bus0;:2313990496_0_0;4.60;0.00;8.32;bus_bus;16.377297;48.210591
110.00;292.05;bus1;116758242_0;11.06;0.00;7.76;bus_bus;16.374550;48.208498
110.00;318.20;motorcycle0;4998726_0;23.39;0.00;7.69;motorcycle_motorcycle;16.369735;48.210313
110.00;322.51;motorcycle1;:151007948_0_0;4.12;0.00;6.11;motorcycle_motorcycle;16.368312;48.211246
110.00;286.20;veh4;-27368746#1_0;0.14;0.00;6.09;veh_passenger;16.367051;48.210988
110.00;215.50;veh6;-4952863_0;36.21;0.00;6.23;veh_passenger;16.373355;48.211195
111.00;118.02;bus0;:291220559_3_0;4.36;0.00;8.09;bus_bus;16.377392;48.210556
111.00;292.04;bus1;116758242_0;19.12;0.00;8.06;bus_bus;16.374450;48.208526
111.00;318.20;motorcycle0;4998726_0;30.20;0.00;6.82;motorcycle_motorcycle;16.369675;48.210360
111.00;3.31;motorcycle1;:151007948_0_0;7.53;0.00;3.42;motorcycle_motorcycle;16.368311;48.211276
111.00;306.99;veh4;-27368746#1_0;6.77;0.00;6.63;veh_passenger;16.366981;48.211025
111.00;209.50;veh6;-4952863_0;42.41;0.00;6.19;veh_passenger;16.373312;48.211147
112.00;117.86;bus0;:291220559_3_0;12.29;0.00;7.92;bus_bus;16.377486;48.210521
112.00;291.81;bus1;:cluster_1089320533_1089320609_314817919_319044697_#1more_0_0;0.83;0.00;7.94;bus_bus;16.374352;48.208554
112.00;318.20;motorcycle0;4998726_0;39.02;0.00;8.81;motorcycle_motorcycle;16.369597;48.210420
112.00;18.99;motorcycle1;868062641#0_0;4.49;0.00;4.91;motorcycle_motorcycle;16.368331;48.211318
112.00;300.12;veh4;-27368746#1_0;13.63;0.00;6.86;veh_passenger;16.366902;48.211056
112.00;209.50;veh6;-4952863_0;49.46;0.00;7.05;veh_passenger;16.373264;48.211092
113.00;117.77;bus0;4952869#4_0;6.00;0.00;8.14;bus_bus;16.377582;48.210486
113.00;289.58;bus1;:cluster_1089320533_1089320609_314817919_319044697_#1more_0_0;8.97;0.00;8.15;bus_bus;16.374249;48.208579
113.00;243.23;bus2;113296995#1_0;12.10;0.00;0.00;bus_bus;16.362682;48.210084
113.00;317.09;motorcycle0;4998726_0;45.99;0.00;6.97;motorcycle_motorcycle;16.369535;48.210466
113.00;27.39;motorcycle1;868062641#0_0;11.87;0.00;7.38;motorcycle_motorcycle;16.368379;48.211376
113.00;300.12;veh4;-27368746#1_0;21.01;0.00;7.39;veh_passenger;16.366817;48.211091
113.00;209.50;veh6;-4952863_0;56.32;0.00;6.86;veh_passenger;16.373217;48.211039
114.00;117.67;bus0;4952869#4_0;13.74;0.00;7.74;bus_bus;16.377673;48.210453
114.00;288.75;bus1;:cluster_1089320533_1089320609_314817919_319044697_#1more_0_0;17.03;0.00;8.06;bus_bus;16.374147;48.208603
114.00;243.23;bus2;113296995#1_0;12.71;0.00;0.61;bus_bus;16.362675;48.210082
114.00;317.09;motorcycle0;4998726_0;52.62;0.00;6.63;motorcycle_motorcycle;16.369475;48.210511
114.00;23.81;motorcycle1;:151007947_0_0;0.29;0.00;4.90;motorcycle_motorcycle;16.368402;48.211417
114.00;300.12;veh4;-27368746#1_0;28.40;0.00;7.39;veh_passenger;16.366732;48.211125
114.00;209.50;veh6;-4952863_0;62.83;0.00;6.51;veh_passenger;16.373173;48.210989
115.00;117.67;bus0;4952869#4_0;22.03;0.00;8.29;bus_bus;16.377771;48.210417
115.00;288.75;bus1;:cluster_1089320533_1089320609_314817919_319044697_#1more_0_0;25.36;0.00;8.32;bus_bus;16.374041;48.208629
115.00;243.22;bus2;113296995#1_0;14.18;0.00;1.48;bus_bus;16.362657;48.210076
115.00;317.09;motorcycle0;4998726_0;59.21;0.00;6.59;motorcycle_motorcycle;16.369416;48.210555
115.00;114.39;motorcycle1;:11144375791_0_0;2.00;0.00;5.15;motorcycle_motorcycle;16.368451;48.211429
115.00;300.03;veh4;-27368746#0_0;1.45;0.00;7.15;veh_passenger;16.366649;48.211158
115.00;204.06;veh6;:32666477_1_0;3.43;0.00;6.65;veh_passenger;16.373133;48.210935
116.00;117.67;bus0;4952869#4_0;28.29;0.00;6.26;bus_bus;16.377845;48.210390
116.00;290.12;bus1;345895351#0_0;4.40;0.00;8.13;bus_bus;16.373940;48.208656
116.00;243.22;bus2;113296995#1_0;16.59;0.00;2.41;bus_bus;16.362628;48.210066
116.00;317.09;motorcycle0;4998726_0;67.04;0.00;7.83;motorcycle_motorcycle;16.369346;48.210607
116.00;311.07;motorcycle1;190494839#2_0;2.44;0.00;6.19;motorcycle_motorcycle;16.368454;48.211456
116.00;299.96;veh4;-27368746#0_0;8.05;0.00;6.60;veh_passenger;16.366573;48.211189
116.00;194.41;veh6;:32666477_1_0;9.93;0.00;6.50;veh_passenger;16.373109;48.210879
117.00;111.09;bus0;:cluster_291220583_59988314_4_0;4.39;0.00;4.63;bus_bus;16.377905;48.210382
117.00;292.50;bus1;345895351#0_0;12.63;0.00;8.23;bus_bus;16.373838;48.208685
117.00;243.21;bus2;113296995#1_0;19.78;0.00;3.19;bus_bus;16.362589;48.210054
117.00;336.15;motorcycle0;:33196481_0_0;5.13;0.00;8.08;motorcycle_motorcycle;16.369287;48.210668
117.00;311.07;motorcycle1;190494839#2_0;7.92;0.00;5.48;motorcycle_motorcycle;16.368399;48.211489
117.00;74.12;motorcycle2;4997564#0_0;0.11;0.00;0.00;motorcycle_motorcycle;16.367450;48.206838
117.00;299.96;veh4;-27368746#0_0;14.90;0.00;6.85;veh_passenger;16.366494;48.211221
117.00;198.28;veh6;:32666477_1_0;16.30;0.00;6.37;veh_passenger;16.373081;48.210825
118.00;77.02;bus0;25950762#0_0;0.80;0.00;5.45;bus_bus;16.377953;48.210417
118.00;292.50;bus1;345895351#0_0;20.40;0.00;7.77;bus_bus;16.373742;48.208713
118.00;243.20;bus2;113296995#1_0;24.02;0.00;4.24;bus_bus;16.362538;48.210037
118.00;351.75;motorcycle0;:33196481_0_0;12.50;0.00;7.37;motorcycle_motorcycle;16.369268;48.210733
118.00;311.07;motorcycle1;190494839#2_0;15.51;0.00;7.59;motorcycle_motorcycle;16.368323;48.211535
118.00;68.42;motorcycle2;:3553717000_0_0;1.60;0.00;1.60;motorcycle_motorcycle;16.367470;48.206844
118.00;296.19;veh4;:60431852_4_0;2.10;0.00;6.39;veh_passenger;16.366419;48.211248
118.00;210.87;veh6;:309204901_1_0;2.61;0.00;6.97;veh_passenger;16.373035;48.210771
119.00;33.85;bus0;25950762#0_0;7.11;0.00;6.31;bus_bus;16.377991;48.210468
119.00;294.40;bus1;345895351#1_0;0.37;0.00;8.28;bus_bus;16.373642;48.208746
119.00;243.20;bus2;113296995#1_0;29.27;0.00;5.24;bus_bus;16.362474;48.210017
119.00;356.18;motorcycle0;868062640_0;3.87;0.00;7.40;motorcycle_motorcycle;16.369262;48.210799
119.00;308.85;motorcycle1;190494839#3_0;1.46;0.00;5.79;motorcycle_motorcycle;16.368264;48.211569
119.00;66.59;motorcycle2;:3553717000_0_0;3.74;0.00;2.14;motorcycle_motorcycle;16.367496;48.206851
119.00;256.85;veh4;:60431852_4_0;8.25;0.00;6.15;veh_passenger;16.366341;48.211242
119.00;173.96;veh6;:309204901_1_0;9.50;0.00;6.89;veh_passenger;16.373032;48.210711
120.00;25.39;bus0;25950762#0_0;14.22;0.00;7.11;bus_bus;16.378033;48.210525
120.00;301.15;bus1;345895351#1_0;8.36;0.00;7.98;bus_bus;16.373553;48.208786
120.00;243.20;bus2;113296995#1_0;35.66;0.00;6.39;bus_bus;16.362397;48.209992
120.00;345.24;motorcycle0;868062640_0;9.89;0.00;6.02;motorcycle_motorcycle;16.369244;48.210852
120.00;307.88;motorcycle1;:5435126657_0_0;1.22;0.00;6.81;motorcycle_motorcycle;16.368193;48.211608
120.00;66.81;motorcycle2;4997564#1_0;1.07;0.00;2.36;motorcycle_motorcycle;16.367526;48.206859
120.00;214.95;veh4;4998710_0;1.14;0.00;6.27;veh_passenger;16.366287;48.211200
120.00;135.53;veh6;165778776_0;1.30;0.00;5.95;veh_passenger;16.373082;48.210671
121.00;25.39;bus0;25950762#0_0;22.28;0.00;8.06;bus_bus;16.378082;48.210590
121.00;305.71;bus1;345895351#1_0;16.65;0.00;8.29;bus_bus;16.373464;48.208831
121.00;243.20;bus2;113296995#1_0;42.84;0.00;7.19;bus_bus;16.362310;48.209964
121.00;333.28;motorcycle0;868062640_0;18.60;0.00;8.71;motorcycle_motorcycle;16.369200;48.210924
121.00;305.88;motorcycle1;:60431544_0_0;0.20;0.00;5.81;motorcycle_motorcycle;16.368131;48.211640
121.00;67.04;motorcycle2;4997564#1_0;3.08;0.00;2.01;motorcycle_motorcycle;16.367551;48.206866
121.00;208.32;veh4;4998710_0;8.54;0.00;7.40;veh_passenger;16.366237;48.211142
121.00;129.41;veh6;165778776_0;8.39;0.00;7.09;veh_passenger;16.373155;48.210630
122.00;25.39;bus0;25950762#0_0;30.28;0.00;8.00;bus_bus;16.378129;48.210654
122.00;306.05;bus1;345895351#1_0;24.78;0.00;8.13;bus_bus;16.373377;48.208875
122.00;243.20;bus2;113296995#1_0;51.03;0.00;8.19;bus_bus;16.362211;48.209932
122.00;312.91;motorcycle0;868062640_0;26.87;0.00;8.28;motorcycle_motorcycle;16.369142;48.210986
122.00;276.18;motorcycle1;:60431544_0_0;6.37;0.00;6.16;motorcycle_motorcycle;16.368055;48.211658
122.00;67.04;motorcycle2;4997564#1_0;4.77;0.00;1.69;motorcycle_motorcycle;16.367572;48.206872
122.00;208.29;veh4;4998710_0;16.25;0.00;7.70;veh_passenger;16.366187;48.211082
122.00;129.41;veh6;165778776_0;14.53;0.00;6.15;veh_passenger;16.373218;48.210594
123.00;24.26;bus0;25950762#0_0;38.27;0.00;7.99;bus_bus;16.378174;48.210720
123.00;306.05;bus1;345895351#1_0;32.59;0.00;7.81;bus_bus;16.373293;48.208917
123.00;238.72;bus2;:cluster_17322929_1828819399_3653702784_10_0;6.90;0.00;8.32;bus_bus;16.362116;48.209892
123.00;268.75;motorcycle0;:151007959_0_0;5.56;0.00;7.37;motorcycle_motorcycle;16.369055;48.211010
